Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.0
Loan Term (months),360
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,681279.51
Extraction Timestamp,20250727_184911
Monthly Income,"12,000.00"
Total Investment Amount,"2,434,540.82"
Total Investment Final Value,"7,891,647.33"
Total Investment Profit After Tax,"3,042,160.93"
Effective Annual Return After Tax,3.52%
Weighted Monthly Payment (30 years),"7,024.55"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"885,459.77"
Weighted Calculation Converged,Yes
