Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),144
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,337376.88
Extraction Timestamp,20250728_110013
Monthly Income,"12,000.00"
Total Investment Amount,"294,350.07"
Total Investment Final Value,"415,527.69"
Total Investment Profit After Tax,"57,780.74"
Effective Annual Return After Tax,2.51%
Weighted Monthly Payment (30 years),"8,501.32"
Weighted Cost (should be ~0),-0.10
Weighted Investment Profit,"433,649.82"
Weighted Calculation Converged,Yes
