Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),312
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,381271.12
Extraction Timestamp,20250727_193646
Monthly Income,"12,000.00"
Total Investment Amount,"1,602,720.00"
Total Investment Final Value,"5,083,353.48"
Total Investment Profit After Tax,"1,907,346.04"
Effective Annual Return After Tax,4.00%
Weighted Monthly Payment (30 years),"7,730.51"
Weighted Cost (should be ~0),0.58
Weighted Investment Profit,"1,141,280.58"
Weighted Calculation Converged,Yes
