Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),144
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,384813.78
Extraction Timestamp,20250728_111753
Monthly Income,"12,000.00"
Total Investment Amount,"99,016.88"
Total Investment Final Value,"141,621.42"
Total Investment Profit After Tax,"20,435.36"
Effective Annual Return After Tax,2.60%
Weighted Monthly Payment (30 years),"9,672.45"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"628,983.27"
Weighted Calculation Converged,Yes
