Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),204
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,395197.79
Extraction Timestamp,20250727_170459
Monthly Income,"12,000.00"
Total Investment Amount,"685,023.62"
Total Investment Final Value,"1,353,418.40"
Total Investment Profit After Tax,"339,110.47"
Effective Annual Return After Tax,3.55%
Weighted Monthly Payment (30 years),"8,667.82"
Weighted Cost (should be ~0),0.51
Weighted Investment Profit,"762,976.88"
Weighted Calculation Converged,Yes
