Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.0
Loan Term (months),204
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,306435.26
Extraction Timestamp,20250727_193439
Monthly Income,"12,000.00"
Total Investment Amount,"835,893.65"
Total Investment Final Value,"1,638,581.71"
Total Investment Profit After Tax,"406,831.39"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"7,811.24"
Weighted Cost (should be ~0),0.60
Weighted Investment Profit,"612,106.95"
Weighted Calculation Converged,Yes
