Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),168
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,369304.32
Extraction Timestamp,20250728_092913
Monthly Income,"12,000.00"
Total Investment Amount,"572,896.32"
Total Investment Final Value,"899,800.57"
Total Investment Profit After Tax,"159,493.72"
Effective Annual Return After Tax,2.83%
Weighted Monthly Payment (30 years),"8,019.92"
Weighted Cost (should be ~0),0.52
Weighted Investment Profit,"443,104.21"
Weighted Calculation Converged,Yes
