Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),312
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,757418.02
Extraction Timestamp,20250727_185003
Monthly Income,"12,000.00"
Total Investment Amount,"1,636,419.80"
Total Investment Final Value,"4,481,621.45"
Total Investment Profit After Tax,"1,542,543.26"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"8,600.13"
Weighted Cost (should be ~0),-0.52
Weighted Investment Profit,"1,107,579.67"
Weighted Calculation Converged,Yes
