Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),300
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,532605.12
Extraction Timestamp,20250727_184335
Monthly Income,"12,000.00"
Total Investment Amount,"1,576,985.40"
Total Investment Final Value,"4,411,623.32"
Total Investment Profit After Tax,"1,533,456.55"
Effective Annual Return After Tax,3.69%
Weighted Monthly Payment (30 years),"7,973.86"
Weighted Cost (should be ~0),-0.39
Weighted Investment Profit,"1,023,014.21"
Weighted Calculation Converged,Yes
