Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),204
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,554886.64
Extraction Timestamp,20250728_103814
Monthly Income,"12,000.00"
Total Investment Amount,"611,283.23"
Total Investment Final Value,"1,119,839.98"
Total Investment Profit After Tax,"256,088.04"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"9,347.49"
Weighted Cost (should be ~0),0.94
Weighted Investment Profit,"836,717.72"
Weighted Calculation Converged,Yes
