Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),168
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,153592.77
Extraction Timestamp,20250727_155952
Monthly Income,"12,000.00"
Total Investment Amount,"724,380.78"
Total Investment Final Value,"1,233,012.39"
Total Investment Profit After Tax,"250,730.05"
Effective Annual Return After Tax,3.35%
Weighted Monthly Payment (30 years),"6,790.25"
Weighted Cost (should be ~0),0.05
Weighted Investment Profit,"291,619.27"
Weighted Calculation Converged,Yes
