Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),204
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,349642.01
Extraction Timestamp,20250727_195712
Monthly Income,"12,000.00"
Total Investment Amount,"958,675.79"
Total Investment Final Value,"1,780,900.20"
Total Investment Profit After Tax,"414,335.47"
Effective Annual Return After Tax,3.22%
Weighted Monthly Payment (30 years),"7,387.84"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"489,324.47"
Weighted Calculation Converged,Yes
