Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),336
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,670036.11
Extraction Timestamp,20250727_174042
Monthly Income,"12,000.00"
Total Investment Amount,"2,172,966.23"
Total Investment Final Value,"6,393,857.70"
Total Investment Profit After Tax,"2,317,858.93"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,277.78"
Weighted Cost (should be ~0),0.10
Weighted Investment Profit,"859,033.87"
Weighted Calculation Converged,Yes
