Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.75
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,376754.36
Extraction Timestamp,20250727_153128
Monthly Income,"12,000.00"
Total Investment Amount,"1,169,134.57"
Total Investment Final Value,"2,805,261.15"
Total Investment Profit After Tax,"859,349.28"
Effective Annual Return After Tax,3.72%
Weighted Monthly Payment (30 years),"7,967.13"
Weighted Cost (should be ~0),0.92
Weighted Investment Profit,"854,866.34"
Weighted Calculation Converged,Yes
