Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,454976.37
Extraction Timestamp,20250727_150646
Monthly Income,"12,000.00"
Total Investment Amount,"1,108,403.88"
Total Investment Final Value,"2,864,447.15"
Total Investment Profit After Tax,"931,978.47"
Effective Annual Return After Tax,3.87%
Weighted Monthly Payment (30 years),"8,637.99"
Weighted Cost (should be ~0),-0.17
Weighted Investment Profit,"1,059,595.96"
Weighted Calculation Converged,Yes
