Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),252
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,600827.21
Extraction Timestamp,20250728_101436
Monthly Income,"12,000.00"
Total Investment Amount,"1,207,198.95"
Total Investment Final Value,"2,598,917.41"
Total Investment Profit After Tax,"723,628.75"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"8,375.40"
Weighted Cost (should be ~0),-0.18
Weighted Investment Profit,"816,800.87"
Weighted Calculation Converged,Yes
