Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.25
Loan Term (months),276
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,280944.58
Extraction Timestamp,20250727_195328
Monthly Income,"12,000.00"
Total Investment Amount,"1,906,295.14"
Total Investment Final Value,"4,658,700.04"
Total Investment Profit After Tax,"1,459,506.90"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"5,694.01"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"405,704.85"
Weighted Calculation Converged,Yes
