Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),276
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,737296.50
Extraction Timestamp,20250727_184545
Monthly Income,"12,000.00"
Total Investment Amount,"1,133,428.79"
Total Investment Final Value,"2,786,610.10"
Total Investment Profit After Tax,"878,100.94"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"9,479.43"
Weighted Cost (should be ~0),0.11
Weighted Investment Profit,"1,178,571.32"
Weighted Calculation Converged,Yes
