Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.5
Loan Term (months),180
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,292762.18
Extraction Timestamp,20250727_154716
Monthly Income,"12,000.00"
Total Investment Amount,"700,223.50"
Total Investment Final Value,"1,214,571.71"
Total Investment Profit After Tax,"255,186.48"
Effective Annual Return After Tax,3.24%
Weighted Monthly Payment (30 years),"7,637.22"
Weighted Cost (should be ~0),-0.02
Weighted Investment Profit,"459,776.49"
Weighted Calculation Converged,Yes
