Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),360
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,שפיצר
Total Monthly Payments,360
Total Mortgage Interest,1809313.55
Extraction Timestamp,20250729_052541
Monthly Income,"12,000.00"
Total Investment Amount,"744,149.10"
Total Investment Final Value,"4,062,479.63"
Total Investment Profit After Tax,"1,913,396.83"
Effective Annual Return After Tax,5.22%
Weighted Monthly Payment (30 years),"13,032.44"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"3,063,784.65"
Weighted Calculation Converged,Yes
