Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.0
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,233749.78
Extraction Timestamp,20250727_193012
Monthly Income,"12,000.00"
Total Investment Amount,"892,303.82"
Total Investment Final Value,"1,931,799.56"
Total Investment Profit After Tax,"533,792.00"
Effective Annual Return After Tax,3.83%
Weighted Monthly Payment (30 years),"7,815.89"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"699,696.21"
Weighted Calculation Converged,Yes
