Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),288
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,871369.90
Extraction Timestamp,20250728_111006
Monthly Income,"12,000.00"
Total Investment Amount,"1,078,999.59"
Total Investment Final Value,"2,774,812.69"
Total Investment Profit After Tax,"908,326.64"
Effective Annual Return After Tax,3.51%
Weighted Monthly Payment (30 years),"10,188.08"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"1,377,000.67"
Weighted Calculation Converged,Yes
