Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),336
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,621570.30
Extraction Timestamp,20250727_233414
Monthly Income,"12,000.00"
Total Investment Amount,"1,625,592.64"
Total Investment Final Value,"5,580,171.77"
Total Investment Profit After Tax,"2,198,204.92"
Effective Annual Return After Tax,3.98%
Weighted Monthly Payment (30 years),"8,574.91"
Weighted Cost (should be ~0),-0.09
Weighted Investment Profit,"1,406,407.27"
Weighted Calculation Converged,Yes
