Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),96
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,197310.34
Extraction Timestamp,20250728_085445
Monthly Income,"12,000.00"
Total Investment Amount,"6,817.61"
Total Investment Final Value,"7,108.73"
Total Investment Profit After Tax,127.46
Effective Annual Return After Tax,0.45%
Weighted Monthly Payment (30 years),"8,433.88"
Weighted Cost (should be ~0),-0.06
Weighted Investment Profit,"238,814.72"
Weighted Calculation Converged,Yes
