Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),216
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,339005.40
Extraction Timestamp,20250727_231451
Monthly Income,"12,000.00"
Total Investment Amount,"858,638.51"
Total Investment Final Value,"1,793,835.10"
Total Investment Profit After Tax,"478,945.85"
Effective Annual Return After Tax,3.64%
Weighted Monthly Payment (30 years),"8,157.03"
Weighted Cost (should be ~0),0.58
Weighted Investment Profit,"733,362.07"
Weighted Calculation Converged,Yes
