Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),192
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,475645.97
Extraction Timestamp,20250727_184038
Monthly Income,"12,000.00"
Total Investment Amount,"543,678.14"
Total Investment Final Value,"975,579.09"
Total Investment Profit After Tax,"216,119.47"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"9,127.42"
Weighted Cost (should be ~0),-0.67
Weighted Investment Profit,"760,321.19"
Weighted Calculation Converged,Yes
