Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),348
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,698206.79
Extraction Timestamp,20250727_192737
Monthly Income,"12,000.00"
Total Investment Amount,"2,164,070.73"
Total Investment Final Value,"6,824,954.28"
Total Investment Profit After Tax,"2,584,251.41"
Effective Annual Return After Tax,3.56%
Weighted Monthly Payment (30 years),"7,560.90"
Weighted Cost (should be ~0),-0.79
Weighted Investment Profit,"1,011,928.48"
Weighted Calculation Converged,Yes
