Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),300
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,300
Total Mortgage Interest,428369.66
Extraction Timestamp,20250727_173626
Monthly Income,"12,000.00"
Total Investment Amount,"1,957,712.90"
Total Investment Final Value,"5,212,764.32"
Total Investment Profit After Tax,"1,752,933.05"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"6,522.01"
Weighted Cost (should be ~0),-0.71
Weighted Investment Profit,"642,286.39"
Weighted Calculation Converged,Yes
