Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.5
Loan Term (months),132
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,154154.62
Extraction Timestamp,20250727_151733
Monthly Income,"12,000.00"
Total Investment Amount,"257,594.12"
Total Investment Final Value,"396,986.83"
Total Investment Profit After Tax,"67,067.93"
Effective Annual Return After Tax,3.46%
Weighted Monthly Payment (30 years),"7,873.88"
Weighted Cost (should be ~0),-0.11
Weighted Investment Profit,"326,405.77"
Weighted Calculation Converged,Yes
