Parameter,Value
Loan Type,משתנה צמודה
Interest Rate (%),3.5
Loan Term (months),120
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,משתנה צמודה כל 5
Amortization Method,שפיצר
Total Monthly Payments,120
Total Mortgage Interest,201766.86
Extraction Timestamp,20250729_044443
Monthly Income,"12,000.00"
Total Investment Amount,"114,083.69"
Total Investment Final Value,"188,845.22"
Total Investment Profit After Tax,"35,974.27"
Effective Annual Return After Tax,4.48%
Weighted Monthly Payment (30 years),"8,149.62"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"328,359.51"
Weighted Calculation Converged,Yes
