Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),204
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,568833.07
Extraction Timestamp,20250728_110628
Monthly Income,"12,000.00"
Total Investment Amount,"549,089.71"
Total Investment Final Value,"1,022,026.80"
Total Investment Profit After Tax,"238,655.94"
Effective Annual Return After Tax,3.23%
Weighted Monthly Payment (30 years),"9,637.97"
Weighted Cost (should be ~0),-0.27
Weighted Investment Profit,"898,910.02"
Weighted Calculation Converged,Yes
