Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),336
Inflation Rate (%),3.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,1115430.56
Extraction Timestamp,20250727_234209
Monthly Income,"12,000.00"
Total Investment Amount,"1,297,459.05"
Total Investment Final Value,"4,025,586.59"
Total Investment Profit After Tax,"1,507,757.77"
Effective Annual Return After Tax,3.63%
Weighted Monthly Payment (30 years),"10,734.32"
Weighted Cost (should be ~0),-0.08
Weighted Investment Profit,"1,734,540.87"
Weighted Calculation Converged,Yes
