Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.75
Loan Term (months),240
Inflation Rate (%),1.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,240
Total Mortgage Interest,417545.87
Extraction Timestamp,20250727_195930
Monthly Income,"12,000.00"
Total Investment Amount,"1,295,644.29"
Total Investment Final Value,"2,733,108.36"
Total Investment Profit After Tax,"742,887.81"
Effective Annual Return After Tax,3.31%
Weighted Monthly Payment (30 years),"7,256.18"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"584,356.11"
Weighted Calculation Converged,Yes
