Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),3.25
Loan Term (months),108
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,158032.59
Extraction Timestamp,20250727_172423
Monthly Income,"12,000.00"
Total Investment Amount,"31,187.27"
Total Investment Final Value,"38,284.08"
Total Investment Profit After Tax,"3,268.07"
Effective Annual Return After Tax,1.98%
Weighted Monthly Payment (30 years),"8,185.34"
Weighted Cost (should be ~0),-0.05
Weighted Investment Profit,"264,812.68"
Weighted Calculation Converged,Yes
