Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.5
Loan Term (months),252
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,252
Total Mortgage Interest,616507.14
Extraction Timestamp,20250727_194123
Monthly Income,"12,000.00"
Total Investment Amount,"929,381.79"
Total Investment Final Value,"2,167,705.51"
Total Investment Profit After Tax,"649,304.76"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"9,416.40"
Weighted Cost (should be ~0),-0.15
Weighted Investment Profit,"1,094,618.06"
Weighted Calculation Converged,Yes
