Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),192
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,192
Total Mortgage Interest,235079.60
Extraction Timestamp,20250727_152031
Monthly Income,"12,000.00"
Total Investment Amount,"806,244.15"
Total Investment Final Value,"1,516,586.09"
Total Investment Profit After Tax,"356,958.54"
Effective Annual Return After Tax,3.50%
Weighted Monthly Payment (30 years),"7,412.47"
Weighted Cost (should be ~0),0.27
Weighted Investment Profit,"497,756.12"
Weighted Calculation Converged,Yes
