Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.25
Loan Term (months),216
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,573869.06
Extraction Timestamp,20250727_173429
Monthly Income,"12,000.00"
Total Investment Amount,"691,023.53"
Total Investment Final Value,"1,345,130.44"
Total Investment Profit After Tax,"332,915.77"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"9,381.61"
Weighted Cost (should be ~0),-0.45
Weighted Investment Profit,"900,976.02"
Weighted Calculation Converged,Yes
