Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.75
Loan Term (months),360
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,792034.62
Extraction Timestamp,20250728_090716
Monthly Income,"12,000.00"
Total Investment Amount,"2,361,360.09"
Total Investment Final Value,"7,470,697.38"
Total Investment Profit After Tax,"2,842,170.25"
Effective Annual Return After Tax,3.45%
Weighted Monthly Payment (30 years),"7,531.02"
Weighted Cost (should be ~0),0.16
Weighted Investment Profit,"958,640.07"
Weighted Calculation Converged,Yes
