Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.25
Loan Term (months),168
Inflation Rate (%),2.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,332893.97
Extraction Timestamp,20250727_185710
Monthly Income,"12,000.00"
Total Investment Amount,"511,099.78"
Total Investment Final Value,"838,196.23"
Total Investment Profit After Tax,"160,597.77"
Effective Annual Return After Tax,3.11%
Weighted Monthly Payment (30 years),"8,235.63"
Weighted Cost (should be ~0),-0.23
Weighted Investment Profit,"504,899.98"
Weighted Calculation Converged,Yes
