Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),144
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,360929.23
Extraction Timestamp,20250728_095345
Monthly Income,"12,000.00"
Total Investment Amount,"236,042.16"
Total Investment Final Value,"328,977.22"
Total Investment Profit After Tax,"44,219.91"
Effective Annual Return After Tax,2.41%
Weighted Monthly Payment (30 years),"8,870.50"
Weighted Cost (should be ~0),-0.90
Weighted Investment Profit,"491,956.94"
Weighted Calculation Converged,Yes
