Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.25
Loan Term (months),144
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,222540.04
Extraction Timestamp,20250727_183406
Monthly Income,"12,000.00"
Total Investment Amount,"300,550.66"
Total Investment Final Value,"476,835.98"
Total Investment Profit After Tax,"85,498.80"
Effective Annual Return After Tax,3.39%
Weighted Monthly Payment (30 years),"8,246.36"
Weighted Cost (should be ~0),0.76
Weighted Investment Profit,"427,450.10"
Weighted Calculation Converged,Yes
