Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.0
Loan Term (months),108
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,108
Total Mortgage Interest,102999.35
Extraction Timestamp,20250727_192406
Monthly Income,"12,000.00"
Total Investment Amount,"25,831.60"
Total Investment Final Value,"44,239.47"
Total Investment Profit After Tax,"8,861.40"
Effective Annual Return After Tax,5.35%
Weighted Monthly Payment (30 years),"8,387.98"
Weighted Cost (should be ~0),0.26
Weighted Investment Profit,"308,313.92"
Weighted Calculation Converged,Yes
