Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),156
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,156
Total Mortgage Interest,393522.35
Extraction Timestamp,20250728_095414
Monthly Income,"12,000.00"
Total Investment Amount,"335,616.71"
Total Investment Final Value,"498,126.07"
Total Investment Profit After Tax,"78,401.69"
Effective Annual Return After Tax,2.66%
Weighted Monthly Payment (30 years),"8,843.03"
Weighted Cost (should be ~0),0.14
Weighted Investment Profit,"536,383.43"
Weighted Calculation Converged,Yes
