Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),312
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,312
Total Mortgage Interest,574442.07
Extraction Timestamp,20250727_163249
Monthly Income,"12,000.00"
Total Investment Amount,"1,760,095.22"
Total Investment Final Value,"5,018,140.32"
Total Investment Profit After Tax,"1,772,132.45"
Effective Annual Return After Tax,3.61%
Weighted Monthly Payment (30 years),"7,747.15"
Weighted Cost (should be ~0),0.33
Weighted Investment Profit,"983,905.11"
Weighted Calculation Converged,Yes
