Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.75
Loan Term (months),348
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,348
Total Mortgage Interest,893913.67
Extraction Timestamp,20250727_191053
Monthly Income,"12,000.00"
Total Investment Amount,"1,812,583.58"
Total Investment Final Value,"5,785,279.12"
Total Investment Profit After Tax,"2,206,094.66"
Effective Annual Return After Tax,3.60%
Weighted Monthly Payment (30 years),"8,971.94"
Weighted Cost (should be ~0),-0.28
Weighted Investment Profit,"1,363,416.14"
Weighted Calculation Converged,Yes
