Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),96
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,96
Total Mortgage Interest,93980.02
Extraction Timestamp,20250727_223139
Monthly Income,"12,000.00"
Total Investment Amount,"14,168.50"
Total Investment Final Value,"15,874.10"
Total Investment Profit After Tax,763.37
Effective Annual Return After Tax,1.23%
Weighted Monthly Payment (30 years),"7,619.62"
Weighted Cost (should be ~0),-0.93
Weighted Investment Profit,"144,051.71"
Weighted Calculation Converged,Yes
