Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),132
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,132
Total Mortgage Interest,328775.86
Extraction Timestamp,20250728_095317
Monthly Income,"12,000.00"
Total Investment Amount,"137,042.67"
Total Investment Final Value,"173,561.88"
Total Investment Profit After Tax,"16,946.58"
Effective Annual Return After Tax,1.86%
Weighted Monthly Payment (30 years),"8,906.56"
Weighted Cost (should be ~0),-0.44
Weighted Investment Profit,"448,131.36"
Weighted Calculation Converged,Yes
