Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),204
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,587334.26
Extraction Timestamp,20250727_232235
Monthly Income,"12,000.00"
Total Investment Amount,"554,994.66"
Total Investment Final Value,"1,014,699.71"
Total Investment Profit After Tax,"231,498.88"
Effective Annual Return After Tax,3.13%
Weighted Monthly Payment (30 years),"9,659.14"
Weighted Cost (should be ~0),0.28
Weighted Investment Profit,"893,005.62"
Weighted Calculation Converged,Yes
