Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),4.25
Loan Term (months),204
Inflation Rate (%),2.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,420940.14
Extraction Timestamp,20250727_191802
Monthly Income,"12,000.00"
Total Investment Amount,"779,962.80"
Total Investment Final Value,"1,467,208.13"
Total Investment Profit After Tax,"346,921.64"
Effective Annual Return After Tax,3.29%
Weighted Monthly Payment (30 years),"8,307.42"
Weighted Cost (should be ~0),0.93
Weighted Investment Profit,"668,038.13"
Weighted Calculation Converged,Yes
