Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.0
Loan Term (months),204
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,204
Total Mortgage Interest,510725.44
Extraction Timestamp,20250727_184122
Monthly Income,"12,000.00"
Total Investment Amount,"631,603.47"
Total Investment Final Value,"1,184,849.34"
Total Investment Profit After Tax,"279,316.84"
Effective Annual Return After Tax,3.27%
Weighted Monthly Payment (30 years),"9,146.81"
Weighted Cost (should be ~0),0.24
Weighted Investment Profit,"816,396.76"
Weighted Calculation Converged,Yes
