Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),264
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,264
Total Mortgage Interest,341232.28
Extraction Timestamp,20250727_183943
Monthly Income,"12,000.00"
Total Investment Amount,"1,222,147.97"
Total Investment Final Value,"3,178,303.64"
Total Investment Profit After Tax,"1,038,375.25"
Effective Annual Return After Tax,3.89%
Weighted Monthly Payment (30 years),"7,978.98"
Weighted Cost (should be ~0),0.03
Weighted Investment Profit,"945,852.06"
Weighted Calculation Converged,Yes
