Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),2.5
Loan Term (months),120
Inflation Rate (%),3.5
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,142383.45
Extraction Timestamp,20250727_161908
Monthly Income,"12,000.00"
Total Investment Amount,"98,859.42"
Total Investment Final Value,"157,687.71"
Total Investment Profit After Tax,"28,236.80"
Effective Annual Return After Tax,4.14%
Weighted Monthly Payment (30 years),"8,290.25"
Weighted Cost (should be ~0),-0.07
Weighted Investment Profit,"341,140.51"
Weighted Calculation Converged,Yes
