Parameter,Value
Loan Type,זכאות
Interest Rate (%),2.25
Loan Term (months),168
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,168
Total Mortgage Interest,181596.05
Extraction Timestamp,20250727_162118
Monthly Income,"12,000.00"
Total Investment Amount,"608,943.82"
Total Investment Final Value,"1,058,418.64"
Total Investment Profit After Tax,"222,065.21"
Effective Annual Return After Tax,3.49%
Weighted Monthly Payment (30 years),"7,433.22"
Weighted Cost (should be ~0),0.25
Weighted Investment Profit,"407,056.43"
Weighted Calculation Converged,Yes
