Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),228
Inflation Rate (%),2.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,228
Total Mortgage Interest,460027.07
Extraction Timestamp,20250727_230338
Monthly Income,"12,000.00"
Total Investment Amount,"954,703.62"
Total Investment Final Value,"1,989,308.21"
Total Investment Profit After Tax,"532,134.43"
Effective Annual Return After Tax,3.43%
Weighted Monthly Payment (30 years),"8,366.21"
Weighted Cost (should be ~0),0.06
Weighted Investment Profit,"781,296.45"
Weighted Calculation Converged,Yes
