Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.75
Loan Term (months),276
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,276
Total Mortgage Interest,925688.59
Extraction Timestamp,20250728_002054
Monthly Income,"12,000.00"
Total Investment Amount,"744,493.52"
Total Investment Final Value,"1,942,473.62"
Total Investment Profit After Tax,"640,406.21"
Effective Annual Return After Tax,3.73%
Weighted Monthly Payment (30 years),"11,206.32"
Weighted Cost (should be ~0),0.98
Weighted Investment Profit,"1,567,507.46"
Weighted Calculation Converged,Yes
