Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.5
Loan Term (months),120
Inflation Rate (%),3.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,307709.71
Extraction Timestamp,20250728_104839
Monthly Income,"12,000.00"
Total Investment Amount,"11,985.55"
Total Investment Final Value,"12,863.59"
Total Investment Profit After Tax,387.94
Effective Annual Return After Tax,0.61%
Weighted Monthly Payment (30 years),"9,402.31"
Weighted Cost (should be ~0),0.74
Weighted Investment Profit,"475,133.56"
Weighted Calculation Converged,Yes
