Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.5
Loan Term (months),144
Inflation Rate (%),3.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,248093.78
Extraction Timestamp,20250727_183614
Monthly Income,"12,000.00"
Total Investment Amount,"211,397.53"
Total Investment Final Value,"349,447.51"
Total Investment Profit After Tax,"67,240.93"
Effective Annual Return After Tax,3.70%
Weighted Monthly Payment (30 years),"8,790.81"
Weighted Cost (should be ~0),0.36
Weighted Investment Profit,"516,602.83"
Weighted Calculation Converged,Yes
