Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),144
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,144
Total Mortgage Interest,325370.17
Extraction Timestamp,20250728_100926
Monthly Income,"12,000.00"
Total Investment Amount,"285,672.01"
Total Investment Final Value,"409,974.86"
Total Investment Profit After Tax,"59,461.51"
Effective Annual Return After Tax,2.63%
Weighted Monthly Payment (30 years),"8,525.73"
Weighted Cost (should be ~0),-0.13
Weighted Investment Profit,"442,327.86"
Weighted Calculation Converged,Yes
