Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.0
Loan Term (months),288
Inflation Rate (%),2.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,288
Total Mortgage Interest,711885.20
Extraction Timestamp,20250727_172006
Monthly Income,"12,000.00"
Total Investment Amount,"1,459,834.53"
Total Investment Final Value,"3,604,584.40"
Total Investment Profit After Tax,"1,143,270.60"
Effective Annual Return After Tax,3.36%
Weighted Monthly Payment (30 years),"8,594.09"
Weighted Cost (should be ~0),-0.22
Weighted Investment Profit,"996,165.25"
Weighted Calculation Converged,Yes
