Parameter,Value
Loan Type,זכאות
Interest Rate (%),4.0
Loan Term (months),180
Inflation Rate (%),1.8
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,180
Total Mortgage Interest,331063.95
Extraction Timestamp,20250727_191710
Monthly Income,"12,000.00"
Total Investment Amount,"680,180.41"
Total Investment Final Value,"1,161,698.82"
Total Investment Profit After Tax,"238,465.72"
Effective Annual Return After Tax,3.14%
Weighted Monthly Payment (30 years),"7,820.13"
Weighted Cost (should be ~0),0.51
Weighted Investment Profit,"479,820.10"
Weighted Calculation Converged,Yes
