Parameter,Value
Loan Type,זכאות
Interest Rate (%),6.0
Loan Term (months),360
Inflation Rate (%),1.2
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,360
Total Mortgage Interest,1021919.26
Extraction Timestamp,20250727_174406
Monthly Income,"12,000.00"
Total Investment Amount,"2,093,901.07"
Total Investment Final Value,"6,408,605.50"
Total Investment Profit After Tax,"2,393,481.09"
Effective Annual Return After Tax,3.34%
Weighted Monthly Payment (30 years),"8,845.20"
Weighted Cost (should be ~0),0.18
Weighted Investment Profit,"1,226,099.11"
Weighted Calculation Converged,Yes
