Parameter,Value
Loan Type,קבועה צמודה
Interest Rate (%),5.25
Loan Term (months),216
Inflation Rate (%),4.0
Loan Amount,1000000
Channel,קבועה צמודה
Amortization Method,קרן שווה
Total Monthly Payments,216
Total Mortgage Interest,613593.17
Extraction Timestamp,20250727_190033
Monthly Income,"12,000.00"
Total Investment Amount,"512,460.43"
Total Investment Final Value,"1,058,511.50"
Total Investment Profit After Tax,"279,732.69"
Effective Annual Return After Tax,3.58%
Weighted Monthly Payment (30 years),"10,211.17"
Weighted Cost (should be ~0),-0.24
Weighted Investment Profit,"1,079,539.34"
Weighted Calculation Converged,Yes
