Parameter,Value
Loan Type,זכאות
Interest Rate (%),5.75
Loan Term (months),120
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,120
Total Mortgage Interest,299968.51
Extraction Timestamp,20250727_181622
Monthly Income,"12,000.00"
Total Investment Amount,"110,158.56"
Total Investment Final Value,"130,021.05"
Total Investment Profit After Tax,"9,026.58"
Effective Annual Return After Tax,1.43%
Weighted Monthly Payment (30 years),"8,626.46"
Weighted Cost (should be ~0),0.40
Weighted Investment Profit,"352,093.91"
Weighted Calculation Converged,Yes
