Parameter,Value
Loan Type,זכאות
Interest Rate (%),3.0
Loan Term (months),336
Inflation Rate (%),1.0
Loan Amount,1000000
Channel,זכאות
Amortization Method,קרן שווה
Total Monthly Payments,336
Total Mortgage Interest,463722.06
Extraction Timestamp,20250727_163201
Monthly Income,"12,000.00"
Total Investment Amount,"2,413,832.63"
Total Investment Final Value,"7,266,800.60"
Total Investment Profit After Tax,"2,669,925.81"
Effective Annual Return After Tax,3.53%
Weighted Monthly Payment (30 years),"6,040.77"
Weighted Cost (should be ~0),-0.70
Weighted Investment Profit,"618,166.67"
Weighted Calculation Converged,Yes
